-118.161140,34.166283,-118.161333,34.166306,-118.161971,34.166390,-118.163621,34.166749
-118.161140,34.166283,-118.161333,34.166306,-118.161971,34.166390,-118.163621,34.166749
-118.132172,34.175808,-118.132172,34.175837,-118.131603,34.175839,-118.131593,34.175810
-118.132172,34.175808,-118.132172,34.175837,-118.131603,34.175839,-118.131593,34.175810
-118.174879,34.172989,-118.174908,34.172537,-118.175238,34.172537,-118.177566,34.172512
-118.150164,34.188265,-118.150121,34.188353,-118.150044,34.188329,-118.150044,34.188329
-118.146227,34.173481,-118.146206,34.171333,-118.146206,34.171333,-118.146206,34.171333
-118.146227,34.173481,-118.146206,34.171333,-118.146206,34.171333,-118.146206,34.171333
-118.152299,34.165109,-118.152058,34.165083,-118.150534,34.165065,-118.149719,34.165257
-118.180407,34.171431,-118.181872,34.171373,-118.182295,34.171422,-118.182295,34.171422
-118.158335,34.169722,-118.158362,34.169558,-118.159290,34.169714,-118.159864,34.168515
-118.158335,34.169722,-118.158362,34.169558,-118.159290,34.169714,-118.159864,34.168515
-118.172440,34.165269,-118.172597,34.165807,-118.172760,34.166347,-118.173741,34.169475
-118.172440,34.165269,-118.172597,34.165807,-118.172760,34.166347,-118.173741,34.169475
-118.173736,34.169448,-118.173914,34.170329,-118.174065,34.172077,-118.170342,34.174678
-118.173736,34.169448,-118.173914,34.170329,-118.174065,34.172077,-118.170342,34.174678
-118.110916,34.157146,-118.109851,34.157146,-118.110615,34.157146,-118.110642,34.155353
-118.093779,34.158154,-118.093741,34.159220,-118.093660,34.159258,-118.093600,34.159325
-118.150058,34.196744,-118.150003,34.196852,-118.150003,34.196852,-118.150003,34.196852
-118.115504,34.159308,-118.115501,34.158040,-118.115501,34.158040,-118.115501,34.158040
-118.190544,34.137420,-118.190487,34.137539,-118.190441,34.137630,-118.190441,34.137630
-118.115500,34.158066,-118.115489,34.157154,-118.115811,34.157150,-118.110018,34.157141
-118.117670,34.166640,-118.119274,34.166627,-118.119274,34.166627,-118.119274,34.166627
-118.170960,34.159270,-118.171261,34.159998,-118.171207,34.160406,-118.171411,34.160974
-118.115551,34.163458,-118.115599,34.165322,-118.115599,34.165322,-118.115599,34.165322
-118.190624,34.118204,-118.187477,34.117635,-118.187477,34.117591,-118.187477,34.117591
-118.115545,34.163467,-118.115508,34.159285,-118.115518,34.159818,-118.110761,34.159859
-118.093826,34.155561,-118.093804,34.156955,-118.093779,34.158154,-118.093779,34.158154
-118.190544,34.137420,-118.190708,34.137050,-118.190595,34.136566,-118.190595,34.136566
-118.172452,34.165387,-118.171894,34.162653,-118.171379,34.160878,-118.171379,34.160878
-118.110763,34.159859,-118.110605,34.159862,-118.110605,34.159862,-118.110605,34.159862
-118.120525,34.190484,-118.120522,34.190524,-118.120531,34.190548,-118.120613,34.190629
-118.150003,34.180955,-118.149970,34.180950,-118.149942,34.180936,-118.149283,34.181541
-118.188583,34.130789,-118.189035,34.131853,-118.189486,34.132861,-118.190595,34.136566
-118.188583,34.130789,-118.189035,34.131853,-118.189486,34.132861,-118.190595,34.136566
-118.116438,34.175080,-118.114449,34.175079,-118.113473,34.175080,-118.110906,34.175073
-118.116438,34.175080,-118.114449,34.175079,-118.113473,34.175080,-118.110906,34.175073
-118.142440,34.182994,-118.145320,34.183923,-118.144986,34.184723,-118.145011,34.184858
-118.123175,34.174648,-118.123198,34.175927,-118.121213,34.175932,-118.121213,34.175932
-118.123175,34.174648,-118.123198,34.175927,-118.121213,34.175932,-118.121213,34.175932
-118.136365,34.180076,-118.136770,34.179186,-118.134485,34.178166,-118.134485,34.178166
-118.136365,34.180076,-118.136770,34.179186,-118.134485,34.178166,-118.134485,34.178166
-118.141515,34.173490,-118.141238,34.173488,-118.141238,34.173488,-118.141238,34.173488
-118.152814,34.191500,-118.152114,34.191271,-118.152114,34.191271,-118.152114,34.191271
-118.152814,34.191500,-118.152114,34.191271,-118.152114,34.191271,-118.152114,34.191271
-118.149279,34.190599,-118.149832,34.189385,-118.149832,34.189385,-118.149832,34.189385
-118.118079,34.173719,-118.117032,34.173714,-118.116701,34.173854,-118.116701,34.173854
-118.118079,34.173719,-118.117032,34.173714,-118.116701,34.173854,-118.116701,34.173854
-118.118079,34.173719,-118.117032,34.173714,-118.116701,34.173854,-118.116701,34.173854
-118.201559,34.139614,-118.200266,34.139647,-118.200266,34.139647,-118.200266,34.139647
-118.201559,34.139614,-118.200266,34.139647,-118.200266,34.139647,-118.200266,34.139647
-118.197054,34.139438,-118.198053,34.139322,-118.198430,34.139358,-118.200268,34.139650
-118.197054,34.139438,-118.198053,34.139322,-118.198430,34.139358,-118.200268,34.139650
-118.154836,34.168770,-118.154938,34.167374,-118.154963,34.167189,-118.154988,34.166813
-118.127933,34.196513,-118.128555,34.196236,-118.128262,34.195575,-118.125822,34.193021
-118.146168,34.200325,-118.146222,34.200391,-118.148247,34.201023,-118.147699,34.202266
-118.110612,34.175041,-118.111088,34.172816,-118.111017,34.172773,-118.111017,34.172773
-118.110612,34.175041,-118.111088,34.172816,-118.111017,34.172773,-118.111017,34.172773
-118.132101,34.189737,-118.133375,34.190200,-118.133426,34.190242,-118.133868,34.190380
-118.157020,34.197496,-118.156977,34.197487,-118.156955,34.197494,-118.155917,34.197374
-118.164879,34.136274,-118.164884,34.137451,-118.164836,34.137704,-118.165919,34.141727
-118.168666,34.190835,-118.168670,34.189843,-118.168697,34.189813,-118.168697,34.189813
-118.150322,34.196595,-118.150153,34.196533,-118.150058,34.196744,-118.150058,34.196744
-118.168688,34.191353,-118.168602,34.192706,-118.168510,34.193445,-118.164710,34.193025
-118.168688,34.191353,-118.168602,34.192706,-118.168510,34.193445,-118.164710,34.193025
-118.168688,34.191353,-118.168602,34.192706,-118.168510,34.193445,-118.164710,34.193025
-118.168688,34.191353,-118.168602,34.192706,-118.168510,34.193445,-118.164710,34.193025
-118.148260,34.190008,-118.151284,34.191011,-118.151750,34.191162,-118.151750,34.191162
-118.148260,34.190008,-118.151284,34.191011,-118.151750,34.191162,-118.151750,34.191162
-118.118117,34.174740,-118.118117,34.176211,-118.118117,34.175971,-118.121213,34.175932
-118.118117,34.174740,-118.118117,34.176211,-118.118117,34.175971,-118.121213,34.175932
-118.123233,34.190494,-118.123233,34.190592,-118.123343,34.191089,-118.123343,34.191089
-118.123233,34.190494,-118.123233,34.190592,-118.123343,34.191089,-118.123343,34.191089
-118.111017,34.172773,-118.109097,34.172498,-118.109097,34.172498,-118.109097,34.172498
-118.111017,34.172773,-118.109097,34.172498,-118.109097,34.172498,-118.109097,34.172498
-118.157641,34.159759,-118.156343,34.161665,-118.156343,34.161665,-118.156343,34.161665
-118.157641,34.159759,-118.156343,34.161665,-118.156343,34.161665,-118.156343,34.161665
-118.136365,34.180078,-118.135988,34.180896,-118.135988,34.180896,-118.135988,34.180896
-118.136365,34.180078,-118.135988,34.180896,-118.135988,34.180896,-118.135988,34.180896
-118.145320,34.183923,-118.145756,34.183195,-118.146440,34.183348,-118.149256,34.182987
-118.163326,34.131617,-118.161685,34.131635,-118.161685,34.131635,-118.161685,34.131635
-118.163326,34.131617,-118.161685,34.131635,-118.161685,34.131635,-118.161685,34.131635
-118.133123,34.199848,-118.132516,34.199639,-118.132516,34.199639,-118.132516,34.199639
-118.133123,34.199848,-118.132516,34.199639,-118.132516,34.199639,-118.132516,34.199639
-118.125833,34.193017,-118.123335,34.193001,-118.123352,34.193416,-118.123334,34.191071
-118.125833,34.193017,-118.123335,34.193001,-118.123352,34.193416,-118.123334,34.191071
-118.133868,34.190383,-118.136775,34.191214,-118.136775,34.191214,-118.136775,34.191214
-118.133868,34.190383,-118.136775,34.191214,-118.136775,34.191214,-118.136775,34.191214
-118.132457,34.183827,-118.131807,34.183658,-118.131652,34.183680,-118.131623,34.184455
-118.132457,34.183827,-118.131807,34.183658,-118.131652,34.183680,-118.131623,34.184455
-118.098255,34.168612,-118.098258,34.169288,-118.098258,34.169288,-118.098258,34.169288
-118.123366,34.191870,-118.123353,34.191868,-118.123345,34.190519,-118.123302,34.186576
-118.104320,34.171308,-118.101531,34.171319,-118.101531,34.171319,-118.101531,34.171319
-118.188871,34.199155,-118.189139,34.199306,-118.189032,34.199501,-118.199659,34.204055
-118.178258,34.194270,-118.177693,34.194014,-118.177421,34.193889,-118.170876,34.194620
-118.107427,34.172086,-118.107454,34.172091,-118.107425,34.172255,-118.109097,34.172498
-118.133704,34.173544,-118.136560,34.173517,-118.136560,34.173517,-118.136560,34.173517
-118.133704,34.173544,-118.136560,34.173517,-118.136560,34.173517,-118.136560,34.173517
-118.133704,34.173544,-118.136560,34.173517,-118.136560,34.173517,-118.136560,34.173517
-118.104320,34.171308,-118.105269,34.171281,-118.105269,34.171281,-118.105269,34.171281
-118.160945,34.168634,-118.162652,34.168863,-118.163057,34.168903,-118.163226,34.169356
-118.160945,34.168634,-118.162652,34.168863,-118.163057,34.168903,-118.163226,34.169356
-118.150573,34.195648,-118.150568,34.195751,-118.150525,34.195839,-118.150058,34.196744
-118.110785,34.174192,-118.110775,34.174280,-118.110775,34.174280,-118.110775,34.174280
-118.160849,34.158821,-118.159724,34.161301,-118.159724,34.161301,-118.159724,34.161301
-118.168598,34.175128,-118.169148,34.174980,-118.169897,34.174807,-118.170348,34.174675
-118.168598,34.175128,-118.169148,34.174980,-118.169897,34.174807,-118.170348,34.174675
-118.187408,34.128197,-118.188035,34.129569,-118.188583,34.130789,-118.188583,34.130789
-118.187408,34.128197,-118.188035,34.129569,-118.188583,34.130789,-118.188583,34.130789
-118.115017,34.175078,-118.115086,34.175006,-118.116570,34.174993,-118.116630,34.174984
-118.163551,34.130680,-118.163836,34.129930,-118.163669,34.129433,-118.165177,34.124997
-118.163551,34.130680,-118.163836,34.129930,-118.163669,34.129433,-118.165177,34.124997
-118.138344,34.197121,-118.138146,34.197061,-118.138038,34.197227,-118.137741,34.197132
-118.138344,34.197121,-118.138146,34.197061,-118.138038,34.197227,-118.137741,34.197132
-118.141838,34.173517,-118.146249,34.173498,-118.146270,34.174522,-118.150625,34.172583
-118.141838,34.173517,-118.146249,34.173498,-118.146270,34.174522,-118.150625,34.172583
-118.148599,34.203442,-118.148615,34.203495,-118.148658,34.203515,-118.148714,34.203632
-118.167296,34.170252,-118.167317,34.169844,-118.167403,34.169160,-118.167059,34.167287
-118.089394,34.159387,-118.089954,34.159378,-118.090410,34.159374,-118.092014,34.159371
-118.089394,34.159387,-118.089954,34.159378,-118.090410,34.159374,-118.092014,34.159371
-118.168708,34.185848,-118.168726,34.187422,-118.168721,34.188473,-118.168697,34.189813
-118.168708,34.185848,-118.168726,34.187422,-118.168721,34.188473,-118.168697,34.189813
-118.137435,34.173499,-118.141238,34.173488,-118.141238,34.173488,-118.141238,34.173488
-118.137435,34.173499,-118.141238,34.173488,-118.141238,34.173488,-118.141238,34.173488
-118.168708,34.185848,-118.168712,34.185558,-118.168747,34.185218,-118.168739,34.184878
-118.133639,34.185939,-118.134377,34.184374,-118.134377,34.184374,-118.134377,34.184374
-118.148599,34.203442,-118.148588,34.202957,-118.148588,34.202957,-118.148588,34.202957
-118.146217,34.169132,-118.146233,34.171356,-118.146230,34.170970,-118.142668,34.172619
-118.131608,34.172003,-118.129549,34.172012,-118.129551,34.172797,-118.131010,34.169610
-118.131608,34.172003,-118.129549,34.172012,-118.129551,34.172797,-118.131010,34.169610
-118.154755,34.169696,-118.154701,34.170283,-118.154678,34.170661,-118.150625,34.172583
-118.154755,34.169696,-118.154701,34.170283,-118.154678,34.170661,-118.150625,34.172583
-118.149928,34.165151,-118.147713,34.165155,-118.147688,34.163612,-118.147718,34.168364
-118.162972,34.132911,-118.162489,34.135789,-118.164875,34.135803,-118.164889,34.136312
-118.159279,34.131576,-118.161685,34.131635,-118.161685,34.131635,-118.161685,34.131635
-118.159279,34.131576,-118.161685,34.131635,-118.161685,34.131635,-118.161685,34.131635
-118.105244,34.171284,-118.106027,34.171285,-118.107491,34.171265,-118.107449,34.171998
-118.117833,34.185848,-118.117240,34.185854,-118.117252,34.188278,-118.117252,34.188278
-118.117833,34.185848,-118.117240,34.185854,-118.117252,34.188278,-118.117252,34.188278
-118.160843,34.158831,-118.160966,34.158531,-118.161033,34.158389,-118.161033,34.158389
-118.178843,34.194549,-118.179319,34.194762,-118.179654,34.194907,-118.180049,34.195094
-118.120241,34.173701,-118.118079,34.173719,-118.118111,34.173825,-118.118117,34.174740
-118.157675,34.131646,-118.155077,34.131621,-118.154855,34.131586,-118.154898,34.131015
-118.147687,34.162083,-118.147687,34.163646,-118.147687,34.163646,-118.147687,34.163646
-118.168612,34.175145,-118.168636,34.174852,-118.168649,34.174530,-118.167272,34.170208
-118.168612,34.175145,-118.168636,34.174852,-118.168649,34.174530,-118.167272,34.170208
-118.164730,34.193029,-118.156873,34.190504,-118.156740,34.190461,-118.152809,34.191487
-118.120482,34.172272,-118.120236,34.172245,-118.118846,34.171881,-118.118846,34.171881
-118.120482,34.172272,-118.120236,34.172245,-118.118846,34.171881,-118.118846,34.171881
-118.131016,34.157998,-118.131011,34.157646,-118.131046,34.156058,-118.128240,34.156077
-118.131016,34.157998,-118.131011,34.157646,-118.131046,34.156058,-118.128240,34.156077
-118.095807,34.159304,-118.092014,34.159371,-118.092014,34.159371,-118.092014,34.159371
-118.095807,34.159304,-118.092014,34.159371,-118.092014,34.159371,-118.092014,34.159371
-118.163087,34.170179,-118.163221,34.169314,-118.163221,34.169314,-118.163221,34.169314
-118.162888,34.171142,-118.162420,34.173691,-118.162691,34.173914,-118.167127,34.174464
-118.162888,34.171142,-118.162420,34.173691,-118.162691,34.173914,-118.167127,34.174464
-118.168136,34.194118,-118.168938,34.194277,-118.170344,34.194528,-118.170876,34.194620
-118.132101,34.189737,-118.133785,34.186120,-118.133625,34.186450,-118.133644,34.185919
-118.132101,34.189737,-118.133785,34.186120,-118.133625,34.186450,-118.133644,34.185919
-118.123068,34.178523,-118.127335,34.178488,-118.127347,34.174485,-118.127347,34.174485
-118.123068,34.178523,-118.127335,34.178488,-118.127347,34.174485,-118.127347,34.174485
-118.149257,34.182988,-118.149231,34.181856,-118.149231,34.181856,-118.149231,34.181856
-118.149257,34.182988,-118.149231,34.181856,-118.149231,34.181856,-118.149231,34.181856
-118.135066,34.178157,-118.135682,34.178153,-118.135905,34.178151,-118.135489,34.175058
-118.135066,34.178157,-118.135682,34.178153,-118.135905,34.178151,-118.135489,34.175058
-118.135066,34.178157,-118.135682,34.178153,-118.135905,34.178151,-118.135489,34.175058
-118.110906,34.175073,-118.110612,34.175041,-118.110612,34.175041,-118.110612,34.175041
-118.110906,34.175073,-118.110612,34.175041,-118.110612,34.175041,-118.110612,34.175041
-118.178258,34.194270,-118.178840,34.194542,-118.179654,34.194907,-118.182153,34.196065
-118.178258,34.194270,-118.178840,34.194542,-118.179654,34.194907,-118.182153,34.196065
-118.154902,34.131041,-118.154880,34.129412,-118.154880,34.129412,-118.154880,34.129412
-118.158094,34.154048,-118.158363,34.155176,-118.161018,34.158403,-118.161018,34.158403
-118.158094,34.154048,-118.158363,34.155176,-118.161018,34.158403,-118.161018,34.158403
-118.144616,34.185728,-118.145011,34.184858,-118.145011,34.184858,-118.145011,34.184858
-118.144616,34.185728,-118.145011,34.184858,-118.145011,34.184858,-118.145011,34.184858
-118.165919,34.141714,-118.165957,34.141798,-118.166134,34.142166,-118.164830,34.144781
-118.159879,34.168501,-118.160301,34.168552,-118.160569,34.168589,-118.160945,34.168634
-118.162954,34.132944,-118.163152,34.131661,-118.163549,34.130684,-118.163549,34.130684
-118.162954,34.132944,-118.163152,34.131661,-118.163549,34.130684,-118.163549,34.130684
-118.152122,34.191273,-118.152034,34.191242,-118.151728,34.191156,-118.151728,34.191156
-118.190441,34.137630,-118.190455,34.137645,-118.191364,34.137949,-118.194018,34.139374
-118.190441,34.137630,-118.190455,34.137645,-118.191364,34.137949,-118.194018,34.139374
-118.185125,34.197428,-118.182137,34.196057,-118.182137,34.196057,-118.182137,34.196057
-118.168739,34.184878,-118.168665,34.183120,-118.167368,34.183007,-118.167368,34.183007
-118.168739,34.184878,-118.168665,34.183120,-118.167368,34.183007,-118.167368,34.183007
-118.153920,34.161066,-118.153169,34.160161,-118.153078,34.160050,-118.150900,34.160238
-118.188892,34.199165,-118.186305,34.197974,-118.186305,34.197974,-118.186305,34.197974
-118.111468,34.172847,-118.111166,34.172816,-118.111017,34.172773,-118.111017,34.172773
-118.111468,34.172847,-118.111166,34.172816,-118.111017,34.172773,-118.111017,34.172773
-118.097547,34.171272,-118.098230,34.171254,-118.098258,34.169288,-118.101545,34.171313
-118.097547,34.171272,-118.098230,34.171254,-118.098258,34.169288,-118.101545,34.171313
-118.170465,34.119705,-118.166390,34.122782,-118.166310,34.122889,-118.165177,34.124997
-118.170465,34.119705,-118.166390,34.122782,-118.166310,34.122889,-118.165177,34.124997
-118.185134,34.123478,-118.184214,34.121390,-118.184214,34.121390,-118.184214,34.121390
-118.150358,34.188240,-118.149832,34.189385,-118.143695,34.187486,-118.144616,34.185728
-118.150358,34.188240,-118.149832,34.189385,-118.143695,34.187486,-118.144616,34.185728
-118.123326,34.185912,-118.123261,34.180285,-118.123261,34.180285,-118.123261,34.180285
-118.123326,34.185912,-118.123261,34.180285,-118.123261,34.180285,-118.123261,34.180285
-118.123232,34.180344,-118.123195,34.178525,-118.123195,34.178525,-118.123195,34.178525
-118.123232,34.180344,-118.123195,34.178525,-118.123195,34.178525,-118.123195,34.178525
-118.168612,34.175044,-118.168607,34.175115,-118.167320,34.174973,-118.167126,34.174463
-118.148360,34.159641,-118.147204,34.159637,-118.147491,34.159639,-118.147657,34.160775
-118.130364,34.185765,-118.123340,34.185791,-118.123340,34.185786,-118.123340,34.185788
-118.130364,34.185765,-118.123340,34.185791,-118.123340,34.185786,-118.123340,34.185788
-118.180043,34.120120,-118.174342,34.120179,-118.174541,34.119892,-118.174541,34.119892
-118.171526,34.118891,-118.170543,34.119643,-118.170543,34.119643,-118.170543,34.119643
-118.151168,34.195859,-118.151115,34.195797,-118.150696,34.195657,-118.151072,34.194947
-118.147462,34.202812,-118.147086,34.202843,-118.146952,34.202826,-118.146802,34.195613
-118.150058,34.196744,-118.150461,34.195879,-118.150520,34.195834,-118.142773,34.193172
-118.159156,34.207181,-118.159300,34.206786,-118.159408,34.206391,-118.154272,34.202308
-118.147428,34.202834,-118.147468,34.202814,-118.148581,34.202730,-118.154324,34.201441
-118.147428,34.202834,-118.147468,34.202814,-118.148581,34.202730,-118.154324,34.201441
-118.121256,34.185804,-118.123375,34.185784,-118.123375,34.185784,-118.123375,34.185784
-118.121256,34.185804,-118.123375,34.185784,-118.123375,34.185784,-118.123375,34.185784
-118.178577,34.113949,-118.179198,34.113562,-118.179895,34.113816,-118.179514,34.114261
-118.178577,34.113949,-118.179198,34.113562,-118.179895,34.113816,-118.179514,34.114261
-118.135988,34.180896,-118.134381,34.184385,-118.134303,34.184421,-118.132628,34.184267
-118.135988,34.180896,-118.134381,34.184385,-118.134303,34.184421,-118.132628,34.184267
-118.098144,34.174748,-118.098132,34.174505,-118.098999,34.174556,-118.100678,34.174645
-118.098144,34.174748,-118.098132,34.174505,-118.098999,34.174556,-118.100678,34.174645
-118.107452,34.171967,-118.106885,34.174619,-118.106885,34.174619,-118.106885,34.174619
-118.107452,34.171967,-118.106885,34.174619,-118.106885,34.174619,-118.106885,34.174619
-118.098144,34.174748,-118.098201,34.175625,-118.098487,34.176364,-118.098969,34.177491
